Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
8130      81.300    -28.041154325671     13.411435740699     -41.452590066370     120.087425306191
8132      81.320    -28.052449189997     13.472708666869     -41.525157856866     120.636069618928
8134      81.340    -28.084719935342     13.495626959521     -41.580346894862     120.841282454459
8136      81.360    -28.121062443148     13.474662915641     -41.595725358789     120.653568170754
8138      81.380    -28.145601320872     13.434746585698     -41.580347906571     120.296153097295
8140      81.400    -28.155863712586     13.413890864060     -41.569754576646     120.109408742486
8142      81.420    -28.161166657030     13.410748731291     -41.571915388321     120.081273750716
8144      81.440    -28.163716477859     13.387296498260     -41.551012976120     119.871279956106
8146      81.460    -28.152691035991     13.333665408463     -41.486356444454     119.391061460884
8148      81.480    -28.119256758364     13.282025518257     -41.401282276621     118.928672379074
8150      81.500    -28.068329078915     13.258772467466     -41.327101546381     118.720462083476
8152      81.520    -28.010785041761     13.259673995632     -41.270459037393     118.728534462776
8154      81.540    -27.955641102065     13.274203649115     -41.229844751180     118.858634528950
8156      81.560    -27.906165790556     13.281136343338     -41.187302133894     118.920710612060
8158      81.580    -27.856682186658     13.273134138423     -41.129816325081     118.849058016202
8160      81.600    -27.804676986829     13.282825587064     -41.087502573893     118.935836280461
8162      81.620    -27.761258325481     13.334748708403     -41.096007033884     119.400761444034
8164      81.640    -27.742625929196     13.409140111159     -41.151766040356     120.066869994575
8166      81.660    -27.752159931659     13.458165089995     -41.210325021654     120.505844881224
8168      81.680    -27.775884860545     13.460429972853     -41.236314833397     120.526124883773
8170      81.700    -27.796605507031     13.441856708553     -41.238462215584     120.359817895283
8172      81.720    -27.811728005540     13.452472042969     -41.264200048509     120.454868731261
8174      81.740    -27.837414394929     13.517630519580     -41.355044914509     121.038304676847
8176      81.760    -27.893754048215     13.612243780386     -41.505997828601     121.885481900058
8178      81.780    -27.987874502086     13.687750796927     -41.675625299013     122.561579775358
8180      81.800    -28.105909078548     13.690099280895     -41.796008359443     122.582608351156
8182      81.820    -28.214045601445     13.607471272894     -41.821516874339     121.842748359215
8184      81.840    -28.284635776344     13.493653735534     -41.778289511878     120.823613996538
8186      81.860    -28.309617256883     13.393717082218     -41.703334339101     119.928770549306
8188      81.880    -28.299590203100     13.350501696667     -41.650091899767     119.541815380243
8190      81.900    -28.280498437347     13.370483184168     -41.650981621514     119.720731749393
8192      81.920    -28.272144740853     13.408739499159     -41.680884240012     120.063282872016
8194      81.940    -28.278060047775     13.442824941511     -41.720884989286     120.368487556405
8196      81.960    -28.298102828958     13.484688644567     -41.782791473525     120.743339616318
8198      81.980    -28.337095336857     13.535398829964     -41.872494166821     121.197404022164
8200      82.000    -28.394932914954     13.558716811186     -41.953649726140     121.406195711770
8202      82.020    -28.456006915558     13.528753668196     -41.984760583755     121.137902535310
8204      82.040    -28.500896368961     13.459414123096     -41.960310492057     120.517028856757
8206      82.060    -28.514768853083     13.359359385098     -41.874128238181     119.621128066701
8208      82.080    -28.485598736788     13.245395156605     -41.730993893393     118.600680215976
8210      82.100    -28.412486823235     13.164963407697     -41.577450230931     117.880485762078
8212      82.120    -28.314588759553     13.164787137231     -41.479375896784     117.878907417542
8214      82.140    -28.227224030756     13.256900775770     -41.484124806525     118.703702756497
8216      82.160    -28.184063540662     13.397011505483     -41.581075046145     119.958269166418
8218      82.180    -28.196165176318     13.512568471751     -41.708733648069     120.992978560963
8220      82.200    -28.247486368251     13.557844626985     -41.805330995235     121.398386081451
8222      82.220    -28.308767142529     13.534503659007     -41.843270801536     121.189388565986
8224      82.240    -28.355948050053     13.481433138921     -41.837381188975     120.714189471727
8226      82.260    -28.382834582842     13.451663357692     -41.834497940533     120.447627677083
8228      82.280    -28.404214272246     13.478775935466     -41.882990207712     120.690396588725
8230      82.300    -28.441660250244     13.538229689224     -41.979889939468     121.222751837756
8232      82.320    -28.501712150038     13.579268865670     -42.080981015708     121.590220998501
8234      82.340    -28.573902746283     13.583186026490     -42.157088772774     121.625295674064
8236      82.360    -28.644877137273     13.563127681916     -42.208004819189     121.445691118489
8238      82.380    -28.706668259549     13.528803758018     -42.235472017567     121.138351044916
8240      82.400    -28.753081279898     13.473808077324     -42.226889357222     120.645913857338
8242      82.420    -28.774278563997     13.392220951304     -42.166499515301     119.915374033614
8244      82.440    -28.760654755493     13.304702266983     -42.065357022476     119.131722404548
8246      82.460    -28.714587863753     13.254301014433     -41.968888878186     118.680424216352
8248      82.480    -28.655338106110     13.267183754296     -41.922521860407     118.795777642409
8250      82.500    -28.607158835572     13.319178198841     -41.926337034413     119.261341441567
8252      82.520    -28.579318670483     13.361132137298     -41.940450807781     119.637001478876
8254      82.540    -28.565095809655     13.378691821718     -41.943787631373     119.794232765069
8256      82.560    -28.556354155666     13.390403681722     -41.946757837388     119.899102008053
8258      82.580    -28.553845262698     13.424872619927     -41.978717882624     120.207740555192
8260      82.600    -28.569739176878     13.494986816970     -42.064725993848     120.835550549820
8262      82.620    -28.616045241464     13.566390433940     -42.182435675404     121.474906147932
8264      82.640    -28.686244529178     13.580216508263     -42.266461037441     121.598706291299
8266      82.660    -28.752735007126     13.510884176161     -42.263619183287     120.977897198709
8268      82.680    -28.784104742115     13.386582734841     -42.170687476956     119.864888842360
8270      82.700    -28.763981984787     13.265877314689     -42.029859299477     118.784079642902
8272      82.720    -28.701057569222     13.209146684858     -41.910204254080     118.276107535803
8274      82.740    -28.625219804492     13.235692190513     -41.860911995005     118.513798823238
8276      82.760    -28.566009255197     13.304445916090     -41.870455171288     119.129427011331
8278      82.780    -28.534232672003     13.367792750950     -41.902025422954     119.696641323557
8280      82.800    -28.525472715212     13.407515455452     -41.932988170665     120.052322654180
8282      82.820    -28.529781488429     13.423123541949     -41.952905030378     120.192079124522
8284      82.840    -28.538668722673     13.427135506523     -41.965804229195     120.228002682999
8286      82.860    -28.549373157348     13.430553865902     -41.979927023250     120.258611037286
8288      82.880    -28.561389875675     13.423964610791     -41.985354486466     120.199610144598
8290      82.900    -28.567812610742     13.384633585697     -41.952446196439     119.847435953144
8292      82.920    -28.553518208291     13.312914568805     -41.866432777096     119.205256230512
8294      82.940    -28.510149722609     13.263360154042     -41.773509876651     118.761540718129
8296      82.960    -28.455562788988     13.295844914467     -41.751407703455     119.052412725910
8298      82.980    -28.422992292134     13.392413019933     -41.815405312067     119.917093836596
8300      83.000    -28.430090037575     13.483250177111     -41.913340214686     120.730459425377
8302      83.020    -28.468424205176     13.523850810571     -41.992275015748     121.094001825484
8304      83.040    -28.517392980567     13.515885406215     -42.033278386781     121.022678745745
8306      83.060    -28.559915581637     13.478193167742     -42.038108749380     120.685178424402
8308      83.080    -28.585349123245     13.419980403146     -42.005329526390     120.163935124614
8310      83.100    -28.585341260256     13.345095714308     -41.930436974564     119.493409637911
8312      83.120    -28.554353715442     13.273964803845     -41.828318519286     118.856495882941
8314      83.140    -28.498599581591     13.240593294441     -41.739192876032     118.557683830272
8316      83.160    -28.434335656023     13.244148545047     -41.678484201069     118.589517923193
8318      83.180    -28.372640147220     13.259620899423     -41.632261046644     118.728059033665
8320      83.200    -28.318167997549     13.282718330834     -41.600886328383     118.934875896745
8322      83.220    -28.273075677381     13.298443417820     -41.571519095201     119.075680001941
8324      83.240    -28.231031034340     13.293219891015     -41.524250925355     119.028907986092
8326      83.260    -28.186461465710     13.299311486011     -41.485772951721     119.083452777056
8328      83.280    -28.149502841776     13.350279274558     -41.499782116335     119.539823788974
8330      83.300    -28.137155686111     13.423792524331     -41.560948210442     120.198069264089
8332      83.320    -28.152439147422     13.470388442616     -41.622827590038     120.615294083620
8334      83.340    -28.181004545291     13.464694351635     -41.645698896925     120.564308585976
8336      83.360    -28.201694966319     13.411438689349     -41.613133655668     120.087451708720
8338      83.380    -28.197538654696     13.341298435982     -41.538837090678     119.459408402988
8340      83.400    -28.167268440181     13.309850859036     -41.477119299217     119.177823446641
8342      83.420    -28.133468853229     13.361570859178     -41.495039712407     119.640929841361
8344      83.440    -28.128995716657     13.463013009807     -41.592008726464     120.549253672015
8346      83.460    -28.162615767902     13.517531269857     -41.680147037759     121.037415984253
8348      83.480    -28.207022859896     13.472452871280     -41.679475731176     120.633779197949
8350      83.500    -28.224023922895     13.360108365929     -41.584132288824     119.627834520905
8352      83.520    -28.194770415083     13.263100202137     -41.457870617220     118.759213081059
8354      83.540    -28.135846071301     13.248135203496     -41.383981274798     118.625214887936
8356      83.560    -28.078821581638     13.282689161099     -41.361510742738     118.934614707828
8358      83.580    -28.033896990579     13.298485921500     -41.332382912079     119.076060584422
8360      83.600    -27.991387249202     13.291699239349     -41.283086488551     119.015291908971
8362      83.620    -27.946841480511     13.304655638109     -41.251497118621     119.131304884646
8364      83.640    -27.913041993980     13.368650171082     -41.281692165062     119.704318754815
8366      83.660    -27.910051897757     13.465048827198     -41.375100724955     120.567482597953
8368      83.680    -27.944216422569     13.545605469361     -41.489821891930     121.288795359376
8370      83.700    -28.007473962660     13.605822383564     -41.613296346224     121.827984028380
8372      83.720    -28.095360972097     13.661957863375     -41.757318835472     122.330627098755
8374      83.740    -28.204234409050     13.685844543872     -41.890078952922     122.544510982285
8376      83.760    -28.315342631429     13.641618514871     -41.956961146300     122.148506404033
8378      83.780    -28.401793077963     13.548760774972     -41.950553852934     121.317048302170
8380      83.800    -28.450611665488     13.463185183713     -41.913796849201     120.550795335522
8382      83.820    -28.469289975982     13.419031960892     -41.888321936874     120.155442671566
8384      83.840    -28.475211700918     13.422335863810     -41.897547564728     120.185026170499
8386      83.860    -28.487425424624     13.462883962342     -41.950309386966     120.548098167254
8388      83.880    -28.517384538441     13.499641711238     -42.017026249679     120.877230969313
8390      83.900    -28.557107243221     13.484760964727     -42.041868207947     120.743987178739
8392      83.920    -28.583920952413     13.418551509458     -42.002472461871     120.151140658215
8394      83.940    -28.582478889507     13.352788892052     -41.935267781559     119.562295171541
8396      83.960    -28.559594734356     13.330388193086     -41.889982927441     119.361716925042
8398      83.980    -28.531820714646     13.338760815039     -41.870581529685     119.436686274549
8400      84.000    -28.508261642851     13.353369354616     -41.861630997467     119.567492695218
8402      84.020    -28.490310452308     13.363078839726     -41.853389292034     119.654432459945
8404      84.040    -28.474921101230     13.360708510782     -41.835629612012     119.633208281897
8406      84.060    -28.456997911183     13.355340588248     -41.812338499432     119.585143331299
8408      84.080    -28.439406142256     13.377607224882     -41.817013367137     119.784521169378
8410      84.100    -28.434914015280     13.431291368917     -41.866205384198     120.265214717904
8412      84.120    -28.453262226909     13.492984708555     -41.946246935464     120.817623457643
8414      84.140    -28.496214164709     13.537678793977     -42.033892958686     121.217819062985
8416      84.160    -28.552069045827     13.517662288728     -42.069731334555     121.038589141188
8418      84.180    -28.588783149847     13.410434574718     -41.999217724565     120.078460759270
8420      84.200    -28.577773790264     13.292286029286     -41.870059819550     119.020546088620
8422      84.220    -28.527516741134     13.236172438524     -41.763689179658     118.518099015123
8424      84.240    -28.458422198929     13.209715174899     -41.668137373827     118.281197856226
8426      84.260    -28.379189783363     13.201518355434     -41.580708138796     118.207802660940
8428      84.280    -28.301380243733     13.242758557966     -41.544138801699     118.577071830698
8430      84.300    -28.246694408575     13.323142748644     -41.569837157219     119.296840443135
8432      84.320    -28.222166541894     13.378960995271     -41.601127537164     119.796642973758
8434      84.340    -28.215143119473     13.398127724761     -41.613270844235     119.968263912822
8436      84.360    -28.214599108559     13.406102257259     -41.620701365818     120.039668726908
8438      84.380    -28.217003040561     13.409041068080     -41.626044108641     120.065983152285
8440      84.400    -28.219687803355     13.407802843962     -41.627490647317     120.054895961530
8442      84.420    -28.222431904961     13.414520546270     -41.636952451230     120.115046984116
8444      84.440    -28.229321471656     13.432018609109     -41.661340080765     120.271726504107
8446      84.460    -28.243468623518     13.450819034414     -41.694287657933     120.440067516450
8448      84.480    -28.264635725778     13.467603468333     -41.732239194111     120.590357127013
8450      84.500    -28.292555517823     13.487681244866     -41.780236762689     120.770135678415
8452      84.520    -28.329354707386     13.518540430473     -41.847895137859     121.046452115985
8454      84.540    -28.380452440885     13.563914807516     -41.944367248401     121.452739125021
8456      84.560    -28.451019075610     13.603788453513     -42.054807529123     121.809772001879
8458      84.580    -28.533794557067     13.585616858111     -42.119411415178     121.647061599528
8460      84.600    -28.598176922660     13.464324851166     -42.062501773827     120.561000039391
8462      84.620    -28.603015606472     13.278986925228     -41.882002531700     118.901464493172
8464      84.640    -28.536670121826     13.153513788383     -41.690183910209     117.777964650195
8466      84.660    -28.435017889373     13.149392955662     -41.584410845035     117.741066274719
8468      84.680    -28.339716185195     13.200316355053     -41.540032540249     118.197039821398
8470      84.700    -28.263950789861     13.241874089499     -41.505824879359     118.569152205754
8472      84.720    -28.202361180741     13.270650677519     -41.473011858260     118.826820842531
8474      84.740    -28.153620820489     13.315385172504     -41.469005992993     119.227378279403
8476      84.760    -28.126301098914     13.365317512687     -41.491618611601     119.674477776281
8478      84.780    -28.112910960491     13.351424704930     -41.464335665421     119.550080094626
8480      84.800    -28.084706149282     13.277422135532     -41.362128284814     118.887453199423
8482      84.820    -28.027118953432     13.226342892416     -41.253461845848     118.430084211425
8484      84.840    -27.957427011614     13.250791173839     -41.208218185454     118.648996729520
8486      84.860    -27.904942575037     13.329049064925     -41.233991639962     119.349726228739
8488      84.880    -27.884781964642     13.404847472679     -41.289629437322     120.028433252018
8490      84.900    -27.891103779430     13.446567444036     -41.337671223466     120.401998322975
8492      84.920    -27.911132328290     13.458607409377     -41.369739737667     120.509805456121
8494      84.940    -27.933050367062     13.441814589252     -41.374864956314     120.359440754577
8496      84.960    -27.945061813346     13.405479427576     -41.350541240922     120.034091843533
8498      84.980    -27.943075787070     13.384046769479     -41.327122556550     119.842181538173
8500      85.000    -27.936813776651     13.396099586420     -41.332913363071     119.950103745917
8502      85.020    -27.937337737182     13.418445531021     -41.355783268204     120.150191715994
8504      85.040    -27.945533344208     13.429020181214     -41.374553525421     120.244878261092
8506      85.060    -27.956635176830     13.427084362731     -41.383719539561     120.227544736039
8508      85.080    -27.965524391287     13.414139874507     -41.379664265794     120.111638408570
8510      85.100    -27.968561965895     13.405366904949     -41.373928870845     120.033084303940
8512      85.120    -27.971253321121     13.419429057077     -41.390682378198     120.158998313142
8514      85.140    -27.980701136400     13.432972236755     -41.413673373155     120.280265387707
8516      85.160    -27.992620606555     13.421837923902     -41.414458530458     120.180567563483
8518      85.180    -27.997928874785     13.400229781665     -41.398158656450     119.987085954421
8520      85.200    -27.996095235804     13.396002573317     -41.392097809121     119.949235080247
8522      85.220    -27.995627321769     13.411589309231     -41.407216630999     120.088800375194
8524      85.240    -28.001598346085     13.418569753773     -41.420168099858     120.151304019752
8526      85.260    -28.006474273465     13.394591143911     -41.401065417376     119.936596990884
8528      85.280    -27.999318541827     13.367761060420     -41.367079602247     119.696357563173
8530      85.300    -27.986426547483     13.382469829294     -41.368896376777     119.828061447654
8532      85.320    -27.983167993328     13.408019882597     -41.391187875925     120.056839348612
8534      85.340    -27.984929549409     13.387167652205     -41.372097201614     119.870126254787
8536      85.360    -27.973131569191     13.340377821166     -41.313509390357     119.451165119789
8538      85.380    -27.945234909652     13.334518210572     -41.279753120224     119.398697541886
8540      85.400    -27.923273493151     13.407506150996     -41.330779644146     120.052239341085
8542      85.420    -27.938750399047     13.544653105504     -41.483403504550     121.280267791869
8544      85.440    -28.012277093077     13.690270653092     -41.702547746170     122.584142836080
8546      85.460    -28.139538996798     13.779333183713     -41.918872180511     123.381618229488
8548      85.480    -28.293415185831     13.783571197114     -42.076986382946     123.419565853264
8550      85.500    -28.440981038857     13.710208447421     -42.151189486278     122.762667971905
8552      85.520    -28.551435232650     13.577745075631     -42.129180308280     121.576576820054
8554      85.540    -28.606560492586     13.441288221563     -42.047848714150     120.354727602178
8556      85.560    -28.611728720684     13.349897836617     -41.961626557301     119.536408352989
8558      85.580    -28.585482769318     13.305177266779     -41.890660036097     119.135975603356
8560      85.600    -28.545007848412     13.297597801277     -41.842605649689     119.068108261268
8562      85.620    -28.505236412177     13.325213492746     -41.830449904923     119.315382106568
8564      85.640    -28.479738447325     13.381135342011     -41.860873789337     119.816112306260
8566      85.660    -28.479115825759     13.448218997185     -41.927334822944     120.416786505927
8568      85.680    -28.503843532961     13.483455673266     -41.987299206227     120.732299459850
8570      85.700    -28.534679507087     13.456094762775     -41.990774269862     120.487306950593
8572      85.720    -28.551068938922     13.413830931788     -41.964899870710     120.108872102534
8574      85.740    -28.554118082764     13.389995602063     -41.944113684827     119.895448019283
8576      85.760    -28.546249914741     13.357741164753     -41.903991079494     119.606638349226
8578      85.780    -28.524801742539     13.330565997662     -41.855367740201     119.363309006175
8580      85.800    -28.495994243645     13.332344275312     -41.828338518957     119.379231893821
8582      85.820    -28.470199861208     13.345971410037     -41.816171271245     119.501250710823
8584      85.840    -28.448388784554     13.341878100141     -41.790266884695     119.464598777660
8586      85.860    -28.421735490994     13.310533096383     -41.732268587377     119.183932272573
8588      85.880    -28.380104282815     13.269988179439     -41.650092462254     118.820888764093
8590      85.900    -28.324559581269     13.259879850365     -41.584439431634     118.730377708001
8592      85.920    -28.270588573334     13.297435923530     -41.568024496864     119.066658790667
8594      85.940    -28.235472060894     13.359868488842     -41.595340549737     119.625686635901
8596      85.960    -28.225147342897     13.411385444088     -41.636532786985     120.086974944973
8598      85.980    -28.232312666399     13.426340436197     -41.658653102596     120.220883538547
8600      86.000    -28.240513832199     13.390160540131     -41.630674372331     119.896924892331
8602      86.020    -28.228232655278     13.308610386138     -41.536843041416     119.166716120081
8604      86.040    -28.181126689055     13.227524434920     -41.408651123975     118.440663868959
8606      86.060    -28.107008949660     13.200118293537     -41.307127243197     118.195266357469
8608      86.080    -28.027677574840     13.215964922879     -41.243642497719     118.337158765875
8610      86.100    -27.955621279313     13.249138355858     -41.204759635171     118.634197221123
8612      86.120    -27.899937827657     13.308763292640     -41.208701120297     119.168085261194
8614      86.140    -27.870132199724     13.382728564929     -41.252860764653     119.830378194109
8616      86.160    -27.869948075793     13.463984454361     -41.333932530154     120.557952090110
8618      86.180    -27.904751601648     13.559330990972     -41.464082592620     121.411695143046
8620      86.200    -27.977599690028     13.634163139482     -41.611762829510     122.081750178046
8622      86.220    -28.073922124769     13.639538257487     -41.713460382256     122.129879557659
8624      86.240    -28.163196289539     13.567350787185     -41.730547076724     121.483505253261
8626      86.260    -28.217915831024     13.463227482284     -41.681143313308     120.551174081436
8628      86.280    -28.233455381299     13.395297000342     -41.628752381641     119.942917304613
8630      86.300    -28.229257406623     13.387599567889     -41.616856974511     119.873993673866
8632      86.320    -28.225836324673     13.402632464156     -41.628468788829     120.008599829580
8634      86.340    -28.226533188382     13.402321648194     -41.628854836576     120.005816750317
8636      86.360    -28.225270966342     13.397985209317     -41.623256175659     119.966987814344
8638      86.380    -28.225344633488     13.418000762718     -41.643345396206     120.146209213195
8640      86.400    -28.235624792052     13.441805096493     -41.677429888545     120.359355755401
8642      86.420    -28.251971211969     13.425818936646     -41.677790148615     120.216213975977
8644      86.440    -28.256146845768     13.356628488412     -41.612775334180     119.596675326659
8646      86.460    -28.227521645993     13.250053019487     -41.477574665480     118.642387216760
8648      86.480    -28.154775040925     13.153859805939     -41.308634846864     117.781062928275
8650      86.500    -28.050358582183     13.134843818852     -41.185202401035     117.610791752761
8652      86.520    -27.949688950021     13.204814146412     -41.154503096433     118.237313524700
8654      86.540    -27.881220643207     13.299182773739     -41.180403416946     119.082300273657
8656      86.560    -27.848312792029     13.368313738183     -41.216626530212     119.701306298778
8658      86.580    -27.839259413652     13.391519979897     -41.230779393549     119.909097460910
8660      86.600    -27.832703233802     13.355725292764     -41.188428526566     119.588588016543
8662      86.620    -27.806770357803     13.296308229653     -41.103078587456     119.056561299481
8664      86.640    -27.760481561508     13.286491297785     -41.046972859293     118.968659445029
8666      86.660    -27.720037503171     13.364580967327     -41.084618470499     119.667882670614
8668      86.680    -27.718840839668     13.502619799332     -41.221460639000     120.903897087581
8670      86.700    -27.774765690050     13.641294381117     -41.416060071167     122.145604075849
8672      86.720    -27.881825697996     13.723638659152     -41.605464357148     122.882923519426
8674      86.740    -28.012453666912     13.716393739553     -41.728847406465     122.818051737021
8676      86.760    -28.131139446563     13.639373473221     -41.770512919784     122.128404061781
8678      86.780    -28.216189389696     13.547371206234     -41.763560595930     121.304605955564
8680      86.800    -28.266239636936     13.483532543556     -41.749772180492     120.732987764627
8682      86.820    -28.296476832258     13.478287046844     -41.774763879101     120.686019027884
8684      86.840    -28.332222280228     13.520990447955     -41.853212728183     121.068389833696
8686      86.860    -28.384320976579     13.535940851497     -41.920261828076     121.202257340753
8688      86.880    -28.433600447111     13.483644172068     -41.917244619179     120.733987298223
8690      86.900    -28.458306281380     13.414907033179     -41.873213314559     120.118507629101
8692      86.920    -28.459029422745     13.375571029017     -41.834600451763     119.766288854549
8694      86.940    -28.446671803637     13.355938293970     -41.802610097607     119.590495252051
8696      86.960    -28.426815302686     13.341210538861     -41.768025841547     119.458621362798
8698      86.980    -28.401478063574     13.328732582119     -41.730210645693     119.346892407957
8700      87.000    -28.370553673913     13.319466672543     -41.690020346456     119.263924465845
8702      87.020    -28.337885169128     13.340873619812     -41.678758788940     119.455604553715
8704      87.040    -28.319990706055     13.410425780411     -41.730416486466     120.078382014109
8706      87.060    -28.332505446405     13.488194366171     -41.820699812577     120.774730221282
8708      87.080    -28.372770701409     13.528503487684     -41.901274189093     121.135662392335
8710      87.100    -28.423834731528     13.516710497386     -41.940545228913     121.030066700049
8712      87.120    -28.464927901420     13.457695569109     -41.922623470529     120.501640741161
8714      87.140    -28.478752941826     13.370514412758     -41.849267354584     119.721011373519
8716      87.160    -28.456665072455     13.284915825120     -41.741580897575     118.954552494835
8718      87.180    -28.402992967371     13.237388639209     -41.640381606579     118.528989005700
8720      87.200    -28.336976026439     13.256205705930     -41.593181732369     118.697479027062
8722      87.220    -28.286051838070     13.333046937328     -41.619098775398     119.385523604412
8724      87.240    -28.268575352954     13.413521534207     -41.682096887162     120.106101723613
8726      87.260    -28.277963140570     13.438664927693     -41.716628068263     120.331238349220
8728      87.280    -28.289956177546     13.409456866267     -41.699413043813     120.069706253573
8730      87.300    -28.288944280053     13.374103916370     -41.663048196424     119.753152171510
8732      87.320    -28.276047551682     13.343720569218     -41.619768120900     119.481096442183
8734      87.340    -28.248064640122     13.281029398172     -41.529094038294     118.919753013641
8736      87.360    -28.189610464570     13.190137655370     -41.379748119940     118.105898659369
8738      87.380    -28.096561908809     13.144048887377     -41.240610796186     117.693214917609
8740      87.400    -27.996816635970     13.206040039385     -41.202856675356     118.248290301063
8742      87.420    -27.932876115615     13.340261027727     -41.273137143342     119.450119338883
8744      87.440    -27.921872707731     13.447572673492     -41.369445381223     120.410999254684
8746      87.460    -27.944945831807     13.476666601573     -41.421612433381     120.671509388189
8748      87.480    -27.972571777815     13.452020102727     -41.424591880542     120.450822010161
8750      87.500    -27.988783709482     13.417995484418     -41.406779193900     120.146161950730
8752      87.520    -27.992583726221     13.394143254086     -41.386726980307     119.932586537643
8754      87.540    -27.987913844810     13.378260346573     -41.366174191383     119.790369290627
8756      87.560    -27.977108110804     13.364326628153     -41.341434738957     119.665605290536
8758      87.580    -27.960860097888     13.354032059851     -41.314892157739     119.573426628538
8760      87.600    -27.941676378083     13.351476663214     -41.293153041297     119.550545334637
8762      87.620    -27.921678393072     13.343431291712     -41.265109684784     119.478506220556
8764      87.640    -27.895849375984     13.314839713131     -41.210689089115     119.222494178029
8766      87.660    -27.856939973100     13.284355467907     -41.141295441007     118.949534996620
8768      87.680    -27.808583013834     13.288449408512     -41.097032422346     118.986192577220
8770      87.700    -27.767346083953     13.345964644174     -41.113310728126     119.501190128563
8772      87.720    -27.755161279726     13.447065795231     -41.202227074958     120.406460612704
8774      87.740    -27.785015954670     13.535507817964     -41.320523772634     121.198379912334
8776      87.760    -27.842021930050     13.545339898142     -41.387361828192     121.286417406363
8778      87.780    -27.893644827730     13.500524263085     -41.394169090815     120.885133432637
8780      87.800    -27.929778715536     13.498499593727     -41.428278309264     120.867004327373
8782      87.820    -27.975840895320     13.573232602108     -41.549073497428     121.536171651094
8784      87.840    -28.054708136426     13.639492089527     -41.694200225952     122.129466164823
8786      87.860    -28.149817000275     13.607503588181     -41.757320588455     121.843037713737
8788      87.880    -28.220624854360     13.497240899339     -41.717865753699     120.855733843641
8790      87.900    -28.246468743413     13.411629434056     -41.658098177469     120.089159657154
8792      87.920    -28.249130631936     13.436922945690     -41.686053577626     120.315640456662
8794      87.940    -28.275501420856     13.563932336098     -41.839433756954     121.452896077812
8796      87.960    -28.356225970212     13.696150299183     -42.052376269395     122.636789813960
8798      87.980    -28.482492937118     13.749851830227     -42.232344767345     123.117639047610
8800      88.000    -28.619753761285     13.707814351923     -42.327568113208     122.741230985603
8802      88.020    -28.732115894228     13.595621903337     -42.327737797565     121.736647841037
8804      88.040    -28.795047355604     13.448956980941     -42.244004336545     120.423394491152
8806      88.060    -28.798245070679     13.309310391378     -42.107555462057     119.172984041619
8808      88.080    -28.750427015977     13.224887958516     -41.975314974492     118.417056578179
8810      88.100    -28.676819027774     13.209140143035     -41.885959170809     118.276048959620
8812      88.120    -28.601910235655     13.232976827825     -41.834887063481     118.489485176268
8814      88.140    -28.538011305787     13.266107097680     -41.804118403467     118.786137144293
8816      88.160    -28.486669578799     13.288981747896     -41.775651326695     118.990959200808
8818      88.180    -28.442501777331     13.294008164819     -41.736509942149     119.035966273759
8820      88.200    -28.398630999657     13.288359884800     -41.686990884457     118.985390972353
8822      88.220    -28.352837650446     13.291415942921     -41.644253593367     119.012755242552
8824      88.240    -28.310791956508     13.310967219919     -41.621759176427     119.187819460999
8826      88.260    -28.276650499768     13.326969540442     -41.603620040210     119.331105944835
8828      88.280    -28.246980656140     13.334980807310     -41.581961463451     119.402839682390
8830      88.300    -28.222072768310     13.362942691249     -41.585015459559     119.653213371967
8832      88.320    -28.212176855159     13.410407983616     -41.622584838774     120.078222659706
8834      88.340    -28.219413410472     13.433957467439     -41.653370877911     120.289087248277
8836      88.360    -28.231537940663     13.423001505638     -41.654539446301     120.190986398385
8838      88.380    -28.237743633560     13.402977669422     -41.640721302982     120.011690834332
8840      88.400    -28.236884049056     13.388830608694     -41.625714657750     119.885016544473
8842      88.420    -28.230494386481     13.371770017720     -41.602264404202     119.732254194198
8844      88.440    -28.215836934529     13.343621238885     -41.559458173414     119.480207027793
8846      88.460    -28.189074110346     13.316023222779     -41.505097333126     119.233091449586
8848      88.480    -28.153279890323     13.312424228954     -41.465704119277     119.200865675217
8850      88.500    -28.119836723561     13.342090739403     -41.461927462964     119.466502772279
8852      88.520    -28.101051914930     13.392635079581     -41.493686994511     119.919082182353
8854      88.540    -28.103391762562     13.437990188386     -41.541381950949     120.325196661536
8856      88.560    -28.120195757953     13.437819360093     -41.558015118046     120.323667046786
8858      88.580    -28.129208215846     13.380118699461     -41.509326915307     119.807009180492
8860      88.600    -28.112096076283     13.327521625110     -41.439617701392     119.336049369802
8862      88.620    -28.082884895984     13.370946417795     -41.453831313779     119.724879592673
8864      88.640    -28.084659594081     13.510927205552     -41.595586799633     120.978282488459
8866      88.660    -28.144689266512     13.642625950428     -41.787315216941     122.157527089414
8868      88.680    -28.248636139921     13.683633158630     -41.932269298551     122.524710003091
8870      88.700    -28.357789748577     13.622633376681     -41.980423125258     121.978511452832
8872      88.720    -28.433818888838     13.493496989213     -41.927315878051     120.822210473265
8874      88.740    -28.455286550276     13.354502202872     -41.809788753148     119.577636339267
8876      88.760    -28.424426030292     13.262753916457     -41.687179946749     118.756112402170
8878      88.780    -28.365178185164     13.260507901331     -41.625686086495     118.736001343303
8880      88.800    -28.316381599717     13.358783566303     -41.675165166021     119.615972123832
